lemma,saliency rank,saliency score
vocal,1035,2.3302885928900823
unusual,1036,2.3290003982564764
zoo,1037,2.325534524419196
skull,1038,2.3235865659430424
team,1039,2.323390964414547
fur,1040,2.3214004940168094
consumption,1041,2.319292430694352
blade,1042,2.31570362632264
growth,1043,2.3134393612549755
notebook,1044,2.313288718026959
severe,1045,2.310458738761602
tofu,1046,2.3090025944501704
adolescence,1047,2.30894591346824
rigid,1048,2.305575220545692
bee,1049,2.3045372308214778
triumph,1050,2.302430368914508
taste,1051,2.302352554058691
thief,1052,2.2993672785415544
bleed,1053,2.2986145406977023
fund,1054,2.298330568360883
award,1055,2.296245393449386
fracture,1056,2.292605550155481
destination,1057,2.290943478944805
juice,1058,2.2901860241276686
reception,1059,2.289551639740007
honor,1060,2.2891502779467543
thin,1061,2.2886892883547816
player,1062,2.285309148468448
process,1063,2.2819774225612246
equality,1064,2.2796326022617563
burn,1065,2.27908173782187
corruption,1066,2.278798488009669
shoe,1067,2.2711203478661366
decoration,1068,2.267565314880959
experience,1069,2.267027479956727
fortress,1070,2.2667467654479507
pyramid,1071,2.2643569631845804
sentence,1072,2.255877584251613
wheel,1073,2.2553976026171907
boy,1074,2.254674678792696
situation,1075,2.2519117525812877
navy,1076,2.251089502836841
uniform,1077,2.250250944795291
drunk,1078,2.243431910547863
membrane,1079,2.2421068482926367
right,1080,2.2419223796435945
prisoner,1081,2.2418997593357295
southern,1082,2.2415653719630964
tube,1083,2.240677050360895
island,1084,2.2392795659007776
storm,1085,2.2355534355052367
shame,1086,2.2354981265531633
rotation,1087,2.2318979529096454
integrity,1088,2.2289393001689346
wide,1089,2.2288521807898523
addiction,1090,2.228258056823635
characteristic,1091,2.224230686788326
achieve,1092,2.222777677231498
pencil,1093,2.217303121263309
cement,1094,2.214695100560257
pride,1095,2.2136181534190866
gymnastic,1096,2.212355784863477
regret,1097,2.211500959821227
practice,1098,2.206438450124714
bacteria,1099,2.204437032924015
difference,1100,2.20342049863803
jury,1101,2.203012761665568
backpack,1102,2.2009144870502118
elephant,1103,2.2001737716356624
surname,1104,2.1994211566193655
nerve,1105,2.1994132819521575
ride,1106,2.1940819492344277
support,1107,2.193809433114602
concern,1108,2.193242757825222
recognition,1109,2.190620375249374
finger,1110,2.190267284184431
brush,1111,2.1890280043107024
expose,1112,2.1887328556372525
sweater,1113,2.179757646841484
department,1114,2.1767226249050218
myopia,1115,2.171096443910298
dictatorship,1116,2.169524718482858
specie,1117,2.1641478406677406
fork,1118,2.16390021312733
fuel,1119,2.1617391833064152
block,1120,2.160559627304476
mystery,1121,2.1604333741539348
center,1122,2.160260138040301
stone,1123,2.1594979896491084
ink,1124,2.154197129044794
autumn,1125,2.1524755084499008
dusk,1126,2.151395588184566
again,1127,2.146886922553999
training,1128,2.146532422755274
concert,1129,2.14648117162937
improvement,1130,2.145611468364005
ornament,1131,2.1456100162649934
elevator,1132,2.145119745113578
candle,1133,2.1447993820104525
adjective,1134,2.143403497163159
weed,1135,2.141056109034177
optimistic,1136,2.1373856310605017
bullying,1137,2.136083443250727
report,1138,2.133227062415484
crown,1139,2.13298811299652
active,1140,2.1324654341350735
spring,1141,2.1316909033249454
coke,1142,2.129677514901939
duty,1143,2.1296002224642
opposition,1144,2.1205710765906254
belief,1145,2.1184599855309916
connection,1146,2.116169110765499
crow,1147,2.1115370773006914
suspicion,1148,2.108791688991314
hatred,1149,2.1070114258138304
disappointment,1150,2.1025085187411534
drawer,1151,2.101433036708034
hygiene,1152,2.098747467162889
slow,1153,2.0969277713732413
ironic,1154,2.088389533452224
headphone,1155,2.08797507427317
period,1156,2.0876795510743493
check,1157,2.086346088078238
possibility,1158,2.085473715452278
confident,1159,2.084114621092242
rap,1160,2.083868352070632
crush,1161,2.083765826846344
cup,1162,2.083416639290197
string,1163,2.0815734348399886
pension,1164,2.081307243339948
three,1165,2.0800191065793228
curiosity,1166,2.071527518825099
count,1167,2.0702176650189887
patient,1168,2.069406003152454
container,1169,2.0668029114103934
planet,1170,2.066314562183389
invent,1171,2.0616831626987313
inequality,1172,2.0604676922641305
recommendation,1173,2.060414514881283
enemy,1174,2.05600431405507
fierce,1175,2.0532240608330214
luxurious,1176,2.052139969587979
marble,1177,2.050616031229736
perfect,1178,2.0497018586621003
misery,1179,2.049115966518542
crop,1180,2.0462797434190287
deaf,1181,2.0454784244214714
milk,1182,2.0420592347020445
canvas,1183,2.0404683498691627
alien,1184,2.0394218201604035
flower,1185,2.0392666441187344
puzzle,1186,2.03900738570432
machine,1187,2.0376137127216962
dormitory,1188,2.036661970680525
paint,1189,2.036591046014161
reason,1190,2.0344746030430425
jump,1191,2.0332295120788357
congress,1192,2.029341871210579
sunset,1193,2.0291868668513207
arctic,1194,2.0277441633532023
gene,1195,2.0235952203810506
lettuce,1196,2.0211574486889896
banana,1197,2.0195948292621138
insight,1198,2.018665437623725
feathers,1199,2.016179765777566
join,1200,2.015258489006338
pole,1201,2.0122917016332664
sew,1202,2.0054151229259976
forward,1203,2.0049706645958807
concentration,1204,1.9968351711322025
insect,1205,1.9959712844913047
status,1206,1.9958646049853268
lift,1207,1.9958402292312956
hear,1208,1.9956221951391733
garage,1209,1.9923518725611666
publish,1210,1.991855014586104
damage,1211,1.9904054759902765
breakfast,1212,1.9889592322855556
melancholy,1213,1.9880907828407155
sticky,1214,1.986758052193986
violin,1215,1.9864562782464121
signal,1216,1.9859591483319639
smiley,1217,1.9852632819727907
messy,1218,1.9774331127341798
area,1219,1.977397886238176
formality,1220,1.9770339619329738
tram,1221,1.9755922390174891
remember,1222,1.9738284933859864
spiritual,1223,1.9729738674252628
expression,1224,1.972764995422975
objectivity,1225,1.972489960177401
split,1226,1.9716778855991848
course,1227,1.9712554969793903
satisfaction,1228,1.9686315951088869
banquet,1229,1.966456854302237
progress,1230,1.9644798976630606
secret,1231,1.9642857565598253
magazine,1232,1.9622861468310413
goddess,1233,1.9611532173868662
soul,1234,1.960841663230826
command,1235,1.9520544731103557
gem,1236,1.946811865491962
handmade,1237,1.9444778594123724
conflict,1238,1.942758926606512
revolt,1239,1.9419584544121111
scientist,1240,1.9405740721697553
glory,1241,1.9399415975555652
champagne,1242,1.939091676333386
behind,1243,1.9381282946568854
breath,1244,1.9304857224211975
menstruation,1245,1.9283236226272313
strap,1246,1.9273579947875854
guard,1247,1.9243311550591242
wish,1248,1.9235299315031247
sink,1249,1.9232449065214139
diversity,1250,1.9215394795475271
salary,1251,1.9200674594090286
basin,1252,1.9169859417474866
achievement,1253,1.9149262383739085
similar,1254,1.914272310152084
carnival,1255,1.912511734318131
husband,1256,1.9124732606913408
ass,1257,1.9123439379674556
consequence,1258,1.9102708418659518
remove,1259,1.9099384425133916
bush,1260,1.9088840564997014
grandparent,1261,1.9087880280488436
revolver,1262,1.9078042347661475
tennis,1263,1.9044112648426132
blame,1264,1.900780545998706
promise,1265,1.8989980605121222
satellite,1266,1.8984444666287006
innovation,1267,1.8950567643861236
unit,1268,1.8936394299463313
interview,1269,1.8909297599441075
single,1270,1.8902990525375625
lunch,1271,1.8884906005637179
patience,1272,1.8882152652398219
headache,1273,1.8857188367811384
gym,1274,1.8854177527075366
window,1275,1.884201434430886
tape,1276,1.8813684112839981
typhoon,1277,1.881083441196865
restricted,1278,1.880266157309464
disappear,1279,1.878241721888779
serie,1280,1.8772792466091444
die,1281,1.8764370501710657
foot,1282,1.8755247954831564
perspective,1283,1.8717153611990582
muscle,1284,1.86854184151494
interested,1285,1.8670967967167895
hardness,1286,1.866227403168538
urgent,1287,1.8580732243812488
pedestrian,1288,1.850964577569445
tragedy,1289,1.8508564692225775
bottle,1290,1.8465508126904027
meadow,1291,1.8457835071744944
corpse,1292,1.8437431162211189
appearance,1293,1.8432647525621855
chemical,1294,1.8426030018323551
consciousness,1295,1.842010936716962
south,1296,1.8417914985192523
rough,1297,1.8411329416074178
perform,1298,1.83967205885273
republican,1299,1.8382109448078348
tight,1300,1.8373610008956307
stretch,1301,1.836689864141765
normal,1302,1.8359939637967786
creative,1303,1.8321362365276048
length,1304,1.8311505976011957
season,1305,1.8296154821876973
repeat,1306,1.8274303904352962
outbreak,1307,1.8274086081826093
reform,1308,1.827030492322966
storage,1309,1.826462588301661
martyr,1310,1.8264580055237056
reverence,1311,1.8231368349701667
mark,1312,1.8194911599564474
celebrity,1313,1.817163202842302
partner,1314,1.817148333873929
must,1315,1.813734421286294
but,1316,1.8126661925987442
strawberry,1317,1.8121410540040248
dessert,1318,1.8120719061567527
belt,1319,1.8097356577331594
candy,1320,1.809270218438484
wonder,1321,1.8071308677516162
fourth,1322,1.8066809766524932
insult,1323,1.8003485903411391
opposite,1324,1.8002441226646617
launch,1325,1.7987386644829941
plus,1326,1.798187588343378
mindset,1327,1.79726861851681
royalty,1328,1.7971392815676843
flight,1329,1.7951366901648314
worm,1330,1.7923883816402597
necklace,1331,1.792181567084545
project,1332,1.7919709040304674
association,1333,1.7913279235060533
electronic,1334,1.7834368968009047
tide,1335,1.780551571374974
circus,1336,1.7788798360226812
updated,1337,1.7778353180238522
use,1338,1.777457327470363
leg,1339,1.7762543670470534
clarity,1340,1.7738414703325294
injustice,1341,1.7731992042415312
receive,1342,1.773148984157694
buy,1343,1.7731232535762618
arrive,1344,1.772182271699962
biscuit,1345,1.7669244441319654
detective,1346,1.7657885661399373
destroy,1347,1.765715863784422
escape,1348,1.7653857225914908
high,1349,1.7644159398431585
minute,1350,1.762222879731799
wool,1351,1.7565277286700947
mentor,1352,1.7551326611394407
colleague,1353,1.7547394084041477
sting,1354,1.7533761480848709
hand,1355,1.7500440369144514
service,1356,1.7480463130584658
governance,1357,1.742832266595582
contrast,1358,1.7422162274299389
pure,1359,1.7409706938562195
witch,1360,1.740351584863821
molecule,1361,1.7390179976883298
attraction,1362,1.7356200494156582
prohibit,1363,1.7340098668404123
planning,1364,1.730779033326507
loose,1365,1.7299765424719764
blind,1366,1.7275997141693074
speaker,1367,1.7248989019880225
fried,1368,1.72446936275702
urine,1369,1.7188772997846238
stair,1370,1.715621159681766
scarf,1371,1.7152340884759507
housing,1372,1.7108959818042297
chat,1373,1.7096187389216073
voice,1374,1.7078921760673627
feminist,1375,1.7047886332526279
dwarf,1376,1.7043993414799044
temptation,1377,1.7034430303908126
huge,1378,1.7025641073055828
trick,1379,1.7019146554226428
skydiving,1380,1.7018647345179927
innocent,1381,1.7006162272383287
pack,1382,1.7005991994170655
factory,1383,1.6998488330012647
bean,1384,1.6992687162281106
aesthetic,1385,1.6992191759969089
advantage,1386,1.6970294017197967
wizard,1387,1.6968230525645103
introduce,1388,1.6964971436404763
panther,1389,1.6949363667489807
sacrifice,1390,1.688909810420336
celebration,1391,1.687464960675526
constellation,1392,1.6863267398010544
private,1393,1.6860865620209706
gala,1394,1.6850186003673953
medical,1395,1.6768783320652556
mask,1396,1.674045921340439
hollow,1397,1.6719627625951121
will,1398,1.6711313903480383
rope,1399,1.668564788914316
devil,1400,1.6661437587414172
frog,1401,1.665669476788553
architecture,1402,1.6656639599842293
boxing,1403,1.6648622961312718
cheat,1404,1.662861718005562
origin,1405,1.662646094072656
monster,1406,1.6620868708742735
decorate,1407,1.6602757899393232
statue,1408,1.6591309911026109
understand,1409,1.659111732638919
principle,1410,1.6583668094390376
pilot,1411,1.6575418433261282
nest,1412,1.6567021080250868
hall,1413,1.6561127729779361
stability,1414,1.6559762161439036
interest,1415,1.655593386003667
merchant,1416,1.6493051163899723
kidnapping,1417,1.6483972480743274
sparrow,1418,1.6471824805226563
spread,1419,1.646213139461575
noun,1420,1.6460028365095027
spark,1421,1.6437828864903645
date,1422,1.6430243885814289
sort,1423,1.6407518927887308
attack,1424,1.6405440977475063
laboratory,1425,1.638913838493126
propaganda,1426,1.6386163733988885
arc,1427,1.637028566588131
collapse,1428,1.6366280822347115
tooth,1429,1.6301958115806032
mode,1430,1.6288258258507256
democracy,1431,1.6255613135259646
infect,1432,1.6215683381621595
charisma,1433,1.6209104681303552
recipe,1434,1.6184080331741884
early,1435,1.616668476175807
loser,1436,1.616399354064427
mushroom,1437,1.6152231649658289
miss,1438,1.6146761120760722
crab,1439,1.6143597471326974
live,1440,1.6138273617751908
performance,1441,1.6130130790942427
beef,1442,1.6129369555420823
scatter,1443,1.6113604787793134
jade,1444,1.607978944151018
plot,1445,1.6057965201587363
observation,1446,1.6051412669100147
bullet,1447,1.604250016662391
policy,1448,1.6039425623680827
fantasy,1449,1.6002996368240292
bacon,1450,1.5992667162544603
message,1451,1.5985907924809224
distance,1452,1.5977077928213692
curtain,1453,1.597618764337823
independent,1454,1.5975779820923783
writer,1455,1.594980022349083
mayonnaise,1456,1.5945649604083227
metropolis,1457,1.5944780208659601
marine,1458,1.5944753049667604
pond,1459,1.5944246880451756
nobility,1460,1.5937567213227837
frequently,1461,1.5935300092712223
deer,1462,1.5935223835023589
saving,1463,1.5925837886123855
curious,1464,1.5911268699805952
fly,1465,1.5880019114651505
hip,1466,1.5839486783782224
usual,1467,1.5832819065778656
frame,1468,1.580336760333358
grandfather,1469,1.5797474217152558
export,1470,1.5785665396355446
confidential,1471,1.577160364239897
sunglass,1472,1.57501691712267
collection,1473,1.5726556771122757
agree,1474,1.5716310375498859
artist,1475,1.571246076496592
defensive,1476,1.5708670465878312
organism,1477,1.5708338961163735
comparison,1478,1.5700137016733073
relative,1479,1.5696649485456797
imperial,1480,1.5682908432244567
official,1481,1.567708728985779
cycle,1482,1.5653614871227601
tower,1483,1.5642255033028896
dove,1484,1.5635599676430854
west,1485,1.5629658438118792
classify,1486,1.561953057575871
list,1487,1.5613729906112397
concrete,1488,1.5590454988555615
measurement,1489,1.5559442282490368
charity,1490,1.5555017244613003
express,1491,1.5547686488736598
diligent,1492,1.552730118402656
shadow,1493,1.5520118211717406
hammer,1494,1.5471830447746866
master,1495,1.545536242457275
herb,1496,1.5454874214654861
eight,1497,1.542849947187415
bomb,1498,1.5423186995139737
basis,1499,1.5382248303472652
wall,1500,1.5378881114949774
throat,1501,1.5373016300400852
east,1502,1.53320049108844
protein,1503,1.5303807534931133
strategy,1504,1.5287872495465251
screen,1505,1.5255596309291182
deep,1506,1.524080097750606
sum,1507,1.5234924302912596
enter,1508,1.522215676948015
capital,1509,1.521703685451575
kitten,1510,1.520336026060333
mini,1511,1.5195421410972623
lungs,1512,1.5173941982626635
musician,1513,1.5158629592498194
debt,1514,1.514484036048028
mold,1515,1.513350801291966
daisy,1516,1.5097072979707349
tail,1517,1.5086512864713897
stripe,1518,1.5057011164333751
shelter,1519,1.4999504610451009
aggressive,1520,1.496685622212369
startup,1521,1.4962287704427082
seasonal,1522,1.4959661826764243
skeleton,1523,1.4954020058538449
bat,1524,1.4951495093594938
livestock,1525,1.495026958927136
envelope,1526,1.494330281932264
throw,1527,1.4936926398001011
nuclear,1528,1.4918209139423384
mosquito,1529,1.4902619868698572
armor,1530,1.4895951108763184
pet,1531,1.4884781454818379
scrap,1532,1.4881633898806443
agile,1533,1.4837237496659608
hay,1534,1.4826486365275215
angle,1535,1.481062484811023
maintenance,1536,1.4785776431092037
girlfriend,1537,1.478339778185231
taxation,1538,1.477333155331661
sickle,1539,1.476387442360811
insomnia,1540,1.4750178908802427
adult,1541,1.472059829736624
treasure,1542,1.4716616347246347
chicken,1543,1.471486766018175
watercolor,1544,1.4689342468132098
mud,1545,1.4657510013930724
heating,1546,1.464286609611988
wander,1547,1.4631578625571775
grace,1548,1.4623760849121963
nebula,1549,1.4605904406752526
vagina,1550,1.4604154278395152
skill,1551,1.4597886072309354
local,1552,1.4569924393143152
wear,1553,1.4557398723504393
butterfly,1554,1.4556624783186178
stand,1555,1.455239681219985
navigation,1556,1.4548428037919026
rape,1557,1.4533701813575757
childbirth,1558,1.4533420183701464
acceleration,1559,1.4519439853883833
root,1560,1.4513283382525364
theorem,1561,1.450998648228535
trade,1562,1.4498390469533504
landowner,1563,1.4491546579129784
today,1564,1.4486091785071045
missile,1565,1.4477778690449448
friction,1566,1.4465541821876036
philosophy,1567,1.4459367130618865
suitable,1568,1.4443957674163803
pearls,1569,1.4397703594724138
employment,1570,1.4389543531639815
assist,1571,1.4386090679547854
copy,1572,1.43834057085797
moderate,1573,1.4379186629235656
temperature,1574,1.4376303659518208
joke,1575,1.4348563231352562
harmony,1576,1.4342587362425618
first,1577,1.4324896079008669
fertility,1578,1.4321831797183178
expedition,1579,1.430882607751518
moat,1580,1.4305950664600555
chest,1581,1.4300944661176587
humility,1582,1.4300791593836726
basket,1583,1.4292055982530334
bay,1584,1.4290233553405836
clumsy,1585,1.4289857061322087
stomach,1586,1.4271527219219138
innocence,1587,1.4253102308734222
sympathy,1588,1.422957164119798
reporter,1589,1.4214660250499636
architect,1590,1.4201736218466978
scar,1591,1.4167785864027937
professor,1592,1.41492592030152
panic,1593,1.4143528188872265
strip,1594,1.4139771479596828
prey,1595,1.4134386803332646
violation,1596,1.4134314289219292
eagle,1597,1.4092192749750438
clock,1598,1.4090488953219458
habit,1599,1.4086288752758893
depression,1600,1.407558348885094
divide,1601,1.4063687083545764
loyal,1602,1.4042437707111608
idiot,1603,1.403797574214325
syrup,1604,1.4015150829120424
president,1605,1.4009976698407538
platform,1606,1.3999384918173439
fishing,1607,1.3997957207354306
bond,1608,1.3986817936919698
fairy,1609,1.3981790842026554
wax,1610,1.397828435585521
standard,1611,1.3964882270327736
excuse,1612,1.3963679595422747
rocket,1613,1.3958637878513818
sense,1614,1.395555129682685
seagull,1615,1.3954810732649756
rhythm,1616,1.3953647342828033
countryside,1617,1.3953527023993155
skating,1618,1.3943191521778466
vote,1619,1.3918233365023553
vulnerable,1620,1.391741545116397
resolution,1621,1.390549574394341
tap,1622,1.3902051232260577
track,1623,1.390089508740484
restoration,1624,1.387648913914778
title,1625,1.386828343328939
brake,1626,1.3853820618097092
brother,1627,1.3822263510021835
pine,1628,1.3814964323562746
jealousy,1629,1.3793832721969075
prevent,1630,1.3778922886827463
plum,1631,1.3771767860099953
parachute,1632,1.376729637497868
symphony,1633,1.3762017037034653
destruction,1634,1.3760227927048607
lip,1635,1.375932658518173
courtyard,1636,1.3758051312856816
cliff,1637,1.3747682724347952
plaster,1638,1.3736567501969876
directly,1639,1.3720806104611816
porcelain,1640,1.3715778194988113
overcome,1641,1.3697544104816286
evolution,1642,1.3690333195603657
increase,1643,1.3688796200720166
buzz,1644,1.3688493560671935
cost,1645,1.3682051347851933
cabinet,1646,1.3660988220763342
wave,1647,1.362749517567142
incompetent,1648,1.3618153736248324
next,1649,1.3609859881009614
underwear,1650,1.360837716206646
brick,1651,1.3595993153277872
grass,1652,1.3595870026194525
toothbrush,1653,1.3533274120562782
worried,1654,1.3527147206983523
attract,1655,1.3516481536259528
flour,1656,1.3508601341306248
spot,1657,1.3506086754291013
scene,1658,1.3499908240845242
exotic,1659,1.3486939052014355
guilty,1660,1.3484254084761513
month,1661,1.3476296283737756
constant,1662,1.3471009233451614
handcuff,1663,1.344802087992993
visible,1664,1.339782571584613
repression,1665,1.3371751438438002
rage,1666,1.336761816512328
seven,1667,1.3360409153491437
laundry,1668,1.3359133404011052
illegal,1669,1.3334988209696244
toast,1670,1.331708612343962
theme,1671,1.3314031963531292
volleyball,1672,1.3313752645401546
death,1673,1.3312227470810782
possible,1674,1.3304299198655567
cause,1675,1.3302818338706253
vocabulary,1676,1.3284028218498047
dialogue,1677,1.328318594435987
confession,1678,1.328049221700657
khan,1679,1.3266952741406524
reasoning,1680,1.3253506689008745
horizon,1681,1.3242868016163571
chance,1682,1.321196466233319
pipeline,1683,1.319653531247508
triangle,1684,1.3188267384649865
awaken,1685,1.3183883919652422
condom,1686,1.3173972754655967
furniture,1687,1.3151815203711195
accept,1688,1.3151130139137752
dictator,1689,1.3147395920007154
sidewalk,1690,1.3143174895978431
lens,1691,1.3141278043594502
bonus,1692,1.3139819963832942
cartoon,1693,1.3136139341380337
double,1694,1.3123004414329662
glue,1695,1.3121770753024338
walnut,1696,1.3111862421537213
fragment,1697,1.310362108186271
payment,1698,1.3083724848506844
powerless,1699,1.3081575917026127
psychosis,1700,1.3067543726647406
arson,1701,1.3057835886407725
tribe,1702,1.3045982453272362
structure,1703,1.3037984660989692
temporarily,1704,1.2998016472822567
absence,1705,1.2996853011437022
duel,1706,1.2986525083937694
oven,1707,1.2985452041278434
handkerchief,1708,1.2977299186555582
someone,1709,1.2969142272588465
steel,1710,1.2968163543555438
slice,1711,1.2934261808099743
invasion,1712,1.2930441508977113
beam,1713,1.2925778627362687
button,1714,1.2922267499679227
hello,1715,1.2919614243161073
side,1716,1.2898629993306914
alert,1717,1.2889855438014104
victim,1718,1.2872375477779148
slide,1719,1.2872373148150515
identification,1720,1.2870861387125005
everyday,1721,1.2862615844711263
conspiracy,1722,1.2857163768379154
tune,1723,1.283997153759727
cake,1724,1.283444449388572
thigh,1725,1.2832970202357847
riddle,1726,1.2827184038051067
modification,1727,1.282300697172678
shatter,1728,1.2820561981219294
apartment,1729,1.281337703010223
copper,1730,1.2811921184657429
employee,1731,1.2785456034393263
internal,1732,1.2774337909719469
basic,1733,1.2770313953537968
crack,1734,1.2765659240464649
regular,1735,1.274957968432969
expense,1736,1.271993010176753
scam,1737,1.271781894085911
citizen,1738,1.270892179795493
vitamin,1739,1.2701567137480962
excess,1740,1.2695521641650025
station,1741,1.2680852439079056
partially,1742,1.2646318665478953
bronze,1743,1.2622613051593632
chain,1744,1.2615137483711578
wow,1745,1.261071421983222
evaluation,1746,1.2597427877420566
gossip,1747,1.2596215038878738
cupboard,1748,1.2591458494752858
second,1749,1.2552236029838273
swan,1750,1.2551437576569189
spice,1751,1.2542681578315715
joint,1752,1.2536344548116025
wine,1753,1.2534528865018117
graphic,1754,1.2522829642091855
conscience,1755,1.2522559995046016
evening,1756,1.2512248501587413
score,1757,1.251074537207792
cannon,1758,1.25037150663562
narrow,1759,1.250103696998024
firework,1760,1.2499596404525208
press,1761,1.248224304171468
serenity,1762,1.2469192950716268
liquor,1763,1.246328380077693
essence,1764,1.2442764052609538
ceramic,1765,1.243202653738476
panel,1766,1.2427474001624699
famous,1767,1.2427375575144914
truck,1768,1.238521309539407
ethic,1769,1.2381956558022367
reincarnation,1770,1.2372857074890238
agent,1771,1.2371997874342977
sunny,1772,1.2371431033865488
cough,1773,1.235259397251288
physiological,1774,1.235092292605568
about,1775,1.2344546724266374
contract,1776,1.233531418347142
hell,1777,1.232373543953634
four,1778,1.2310925888465025
apply,1779,1.2303385557956314
restore,1780,1.2298514603053894
rate,1781,1.229117384909114
evidence,1782,1.2284497151978604
grape,1783,1.2253601892846184
vinegar,1784,1.2236765549015347
vice,1785,1.222366338412936
finally,1786,1.2219907284926235
logo,1787,1.2209411779150106
injection,1788,1.218919070507945
farewell,1789,1.2188784986657888
blow,1790,1.216771551991835
library,1791,1.2144612740580438
flash,1792,1.2144262025715387
challenge,1793,1.2142880992784288
except,1794,1.2131482587392393
correlation,1795,1.2110605407927837
spoon,1796,1.210678787465299
rescue,1797,1.210081240023773
concept,1798,1.20888449916629
poison,1799,1.2065232168872457
trophy,1800,1.205530699416232
strive,1801,1.20531202510508
page,1802,1.2047232103244605
utensil,1803,1.204039151344075
cemetery,1804,1.203951902557339
dollar,1805,1.203416387457172
earring,1806,1.2022926233812
control,1807,1.2004981689075622
arrow,1808,1.1999926141177877
oxygen,1809,1.199010593922127
attempt,1810,1.1973351003565869
begging,1811,1.1960303745139962
shrimp,1812,1.1958458332478612
cockroach,1813,1.1938789820714515
eleven,1814,1.1936519881456311
code,1815,1.19318887455736
selfless,1816,1.1928090924033379
soda,1817,1.1927452021804452
texture,1818,1.1916673451655795
dragon,1819,1.1910629307568286
tango,1820,1.1910430229767206
labor,1821,1.1906002380792184
verdict,1822,1.1880778462546049
sailing,1823,1.1874364342367087
lakes,1824,1.1858597753474784
intersection,1825,1.1857240356705274
autocracy,1826,1.1842721583879543
pattern,1827,1.1836028121857067
guarantee,1828,1.179097431319116
zero,1829,1.17876305698268
coincidence,1830,1.1779059327605896
swing,1831,1.1776658890269625
fry,1832,1.1762611234477767
barber,1833,1.1760445197399196
sin,1834,1.1754281706232623
row,1835,1.1753066188308408
neighbor,1836,1.1749057063105814
range,1837,1.173746837795039
toilet,1838,1.1734408298819998
cigar,1839,1.1734356651628657
representative,1840,1.1732136960627741
harmful,1841,1.172481324000855
translation,1842,1.1706996670174776
crystal,1843,1.1703862531228912
painter,1844,1.1699213716073489
dentist,1845,1.1694711724196303
lizard,1846,1.169282121833553
senior,1847,1.1691782916469569
robbery,1848,1.1690989024119016
patriotic,1849,1.1689389708179156
harvest,1850,1.1684378903943085
stranger,1851,1.1677417773318428
primitive,1852,1.1676491749294131
tactic,1853,1.167568500053707
parody,1854,1.165701015527783
cloudy,1855,1.165014526199962
alliance,1856,1.1645117488037862
occupy,1857,1.161931696470738
identity,1858,1.161081874557281
some,1859,1.1604474652223926
maple,1860,1.15920720213742
inheritance,1861,1.158984680606257
logistic,1862,1.1587904137719045
choir,1863,1.1586944474258658
base,1864,1.1585394861068687
catch,1865,1.1573390494277822
medal,1866,1.1564876936273851
rating,1867,1.1563560565169597
signpost,1868,1.155480240460248
homeless,1869,1.155269676124906
province,1870,1.1542021077749718
pact,1871,1.1539451654710522
monk,1872,1.1519547612581373
rationality,1873,1.1506686948318263
handling,1874,1.1502628893410352
potato,1875,1.1492136228452727
ignore,1876,1.149210420082257
sculpture,1877,1.1490340933840058
expectation,1878,1.1481144248582336
fighter,1879,1.147947582473562
ketchup,1880,1.1472274759972638
petroleum,1881,1.1461847731799333
maximum,1882,1.145137406035599
precious,1883,1.1445289985997569
category,1884,1.144382479387784
port,1885,1.1442316020327565
deposit,1886,1.143009776007955
towel,1887,1.1429116730544555
limit,1888,1.1420503633535413
railway,1889,1.1419244321271984
curl,1890,1.1415013693768712
stab,1891,1.1401679221551015
faint,1892,1.136669094939056
vertigo,1893,1.1364113297370793
ordinary,1894,1.1363182312584792
chef,1895,1.1324907504624573
buffalo,1896,1.131659492770301
effective,1897,1.1309052258342653
banknote,1898,1.1305506327252237
monarchy,1899,1.1297192202633912
meteor,1900,1.1292170959462622
matrix,1901,1.128572846466155
submit,1902,1.1278023512451911
flow,1903,1.1266483635201636
umbrella,1904,1.1265182530766449
slope,1905,1.1258942875683582
strange,1906,1.1241455150729638
wolf,1907,1.1214451052541712
disguise,1908,1.1212121299333582
penguin,1909,1.1208918616616712
territory,1910,1.1186415245089147
heel,1911,1.1181583613302806
contain,1912,1.1179325845893926
wealthy,1913,1.117549474574326
parallel,1914,1.1171919164496495
equestrian,1915,1.1167708663584426
basement,1916,1.1159915293329261
glorious,1917,1.1146008157138123
subconscious,1918,1.1107477852412657
cereal,1919,1.1102816962465711
lighthouse,1920,1.1100456641266154
raid,1921,1.1097910905576756
worship,1922,1.1079742713038252
shield,1923,1.107290982048581
metaphor,1924,1.106160523269553
resistance,1925,1.1053930975689248
camp,1926,1.105021792729083
palace,1927,1.1035245913045157
preschool,1928,1.1030452338329342
cable,1929,1.102570429009905
owner,1930,1.1015735435010754
north,1931,1.1012174412637936
controversy,1932,1.1009857319201997
rainbow,1933,1.1009012912123701
precaution,1934,1.1006676672367002
pocket,1935,1.099281775467924
beard,1936,1.099120195784618
carriage,1937,1.0991086535131904
ray,1938,1.098109231355421
accent,1939,1.0978103382928124
mustard,1940,1.0954612507466193
reef,1941,1.095089165206928
vegetation,1942,1.0947087890841347
wrinkle,1943,1.0926430924977764
melt,1944,1.0924112770453496
random,1945,1.0918790421309374
album,1946,1.0914583648945344
telescope,1947,1.089315713124697
hunting,1948,1.0888010302503481
puppy,1949,1.0874773217627443
eternal,1950,1.087432637639278
mailbox,1951,1.0873322396722482
passenger,1952,1.0858401528606212
mix,1953,1.084798771959817
welcome,1954,1.0839408808107711
